layer,atom,unrelated_atom,control,selection_mean_abs_target_contribution,prompt_id,suite,text,logit_rel,logit_rel_percent,logit_max_abs,logit_cosine,kl_base_to_patch,js_divergence,top1_same,base_top1_id,base_top1_token,patched_top1_id,patched_top1_token,topk_overlap,target_id,target_token,base_target_logit,patched_target_logit,target_logit_delta,base_target_prob,patched_target_prob,target_prob_delta
13,2219,3162,random_2,0.015419300645589828,26,capital,The capital of Ukraine is,0.028862349689006805,2.8862349689006805,0.626953125,0.9995946884155273,0.012498592026531696,0.0030858450336381793,True,7407, located,7407, located,0.8,7407, located,16.109375,16.421875,0.3125,0.33429190516471863,0.3955133855342865,0.06122148036956787
13,2219,3162,random_2,0.015419300645589828,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.05691831558942795,5.691831558942795,1.03564453125,0.9984036087989807,0.00772578502073884,0.0019273429061286151,False,510,":
",220, ,1.0,510,":
",19.421875,19.359375,-0.0625,0.25789403915405273,0.2383529394865036,-0.019541099667549133
13,2219,3162,random_2,0.015419300645589828,28,continuation,"After the rain stopped, the sky became",0.033857472240924835,3.3857472240924835,0.6624755859375,0.9994629621505737,0.007792472839355469,0.001964735798537731,True,2797, clear,2797, clear,0.8,2797, clear,17.640625,17.515625,-0.125,0.24805451929569244,0.216318741440773,-0.031735777854919434
13,2219,3162,random_2,0.015419300645589828,29,math,"If y - 5 = 9, then y =",0.035817425698041916,3.5817425698041916,0.67578125,0.9993495941162109,0.0018856287933886051,0.0004704537568613887,True,220, ,220, ,1.0,220, ,17.921875,17.9375,0.015625,0.34557193517684937,0.3556326925754547,0.010060757398605347
13,2219,3162,random_2,0.015419300645589828,30,math,One half of 50 is,0.05593535304069519,5.593535304069519,0.91015625,0.9984517097473145,0.0060277110897004604,0.001525246538221836,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,19.765625,-0.25,0.46574845910072327,0.4298238456249237,-0.03592461347579956
13,2219,3162,random_2,0.015419300645589828,31,capital,The capital of Portugal is,0.048667244613170624,4.866724461317062,0.9619140625,0.9988763928413391,0.021154548972845078,0.005117876222357154,True,7407, located,7407, located,1.0,7407, located,16.171875,16.21875,0.046875,0.23057682812213898,0.26787301898002625,0.03729619085788727
14,1896,3768,real,0.012840370647609234,0,continuation,"In a democratic system, citizens usually",0.005752522964030504,0.5752522964030504,0.0859375,0.9999790191650391,7.10327731212601e-05,1.766678451531334e-05,True,614, have,614, have,1.0,614, have,21.640625,21.625,-0.015625,0.30539563298225403,0.305137574672699,-0.0002580583095550537
14,1896,3768,real,0.012840370647609234,1,math,2 to the power of 8 is,0.003058771602809429,0.3058771602809429,0.04296875,0.9999915957450867,3.419498534640297e-05,8.49528578328318e-06,True,220, ,220, ,1.0,220, ,19.21875,19.203125,-0.015625,0.42804810404777527,0.4260043501853943,-0.0020437538623809814
14,1896,3768,real,0.012840370647609234,2,factual,The nearest star to Earth is,0.018427344039082527,1.8427344039082527,0.609375,0.9998287558555603,0.011056691408157349,0.002779746428132057,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.7578125,-0.234375,0.18564634025096893,0.16158467531204224,-0.024061664938926697
14,1896,3768,real,0.012840370647609234,3,capital,The capital of Canada is,0.03312103822827339,3.312103822827339,0.7109375,0.9995968341827393,0.006866364739835262,0.0017473894986324012,True,7407, located,7407, located,0.8,7407, located,15.5078125,15.34375,-0.1640625,0.11912614852190018,0.1088818609714508,-0.010244287550449371
14,1896,3768,real,0.012840370647609234,4,code,"def add(a, b):
    return",0.0027876200620085,0.27876200620085,0.04296875,0.9999953508377075,1.5186338941930444e-06,4.7598615537935984e-07,True,264, a,264, a,1.0,264, a,23.90625,23.90625,0.0,0.9667164087295532,0.9665020704269409,-0.0002143383026123047
14,1896,3768,real,0.012840370647609234,5,code,"items = [1, 2, 3]
length = len(",0.0025800277944654226,0.25800277944654226,0.037109375,0.9999890327453613,1.8574155546957627e-05,4.610656333170482e-06,True,16,1,16,1,1.0,16,1,18.46875,18.46875,0.0,0.39086613059043884,0.38970646262168884,-0.00115966796875
14,1896,3768,real,0.012840370647609234,6,capital,The capital of France is,0.033422622829675674,3.3422622829675674,0.580078125,0.9995458126068115,0.007014906965196133,0.001746370631735772,True,12095, Paris,12095, Paris,0.8,12095, Paris,17.234375,17.3125,0.078125,0.30551648139953613,0.34255537390708923,0.0370388925075531
14,1896,3768,real,0.012840370647609234,7,continuation,The customer opened the package and found,0.005005199927836657,0.5005199927836657,0.064453125,0.9999833703041077,4.615932994056493e-05,1.1374385849194368e-05,True,429, that,429, that,1.0,429, that,17.578125,17.546875,-0.03125,0.25919830799102783,0.2563864588737488,-0.0028118491172790527
14,1896,3768,real,0.012840370647609234,8,continuation,"To solve the problem step by step, first",0.006445043254643679,0.6445043254643679,0.0859375,0.9999793171882629,8.16778265289031e-05,2.0555932678689715e-05,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.484375,0.015625,0.1353265345096588,0.13553231954574585,0.00020578503608703613
14,1896,3768,real,0.012840370647609234,9,capital,The capital of Italy is,0.03940710425376892,3.940710425376892,0.78515625,0.9994045495986938,0.009766905568540096,0.0024735687766224146,True,7407, located,7407, located,1.0,7407, located,16.1875,15.9609375,-0.2265625,0.20208659768104553,0.17476458847522736,-0.027322009205818176
14,1896,3768,real,0.012840370647609234,10,math,"If a rectangle has sides 4 and 6, its area is",0.03742218762636185,3.7422187626361847,0.6484375,0.9993191361427307,0.005336887203156948,0.0013120072544552386,True,220, ,220, ,0.8,220, ,18.453125,18.53125,0.078125,0.2919444739818573,0.3035421371459961,0.011597663164138794
14,1896,3768,real,0.012840370647609234,11,factual,The chemical symbol for oxygen is,0.028720730915665627,2.8720730915665627,0.671875,0.9996191263198853,0.006312790792435408,0.0015795152867212892,True,30743, ____,30743, ____,1.0,30743, ____,19.046875,19.09375,0.046875,0.31270965933799744,0.33368149399757385,0.020971834659576416
14,1896,3768,real,0.012840370647609234,12,factual,The largest planet in the Solar System is,0.018834901973605156,1.8834901973605156,0.533203125,0.9998314380645752,0.0077705844305455685,0.0019406176288612187,True,49689, Jupiter,49689, Jupiter,1.0,49689, Jupiter,15.0,15.0,0.0,0.09838929027318954,0.10682585090398788,0.00843656063079834
14,1896,3768,real,0.012840370647609234,13,ukrainian,Протилежне до слова гарячий —,0.0017645384650677443,0.17645384650677443,0.0859375,0.9999892711639404,0.00014128029579296708,3.5263165045762435e-05,True,67879, это,67879, это,1.0,67879, это,6.53125,6.56640625,0.03515625,0.08992964774370193,0.09275835007429123,0.0028287023305892944
14,1896,3768,real,0.012840370647609234,14,russian,Вода замерзает при температуре,0.0009512618998996913,0.09512618998996913,0.046875,1.0000017881393433,2.4684472009539604e-05,6.107387889642268e-06,True,220, ,220, ,1.0,220, ,9.859375,9.859375,0.0,0.26714596152305603,0.26676300168037415,-0.00038295984268188477
14,1896,3768,real,0.012840370647609234,15,factual,The process by which plants use light is called,0.004799221642315388,0.4799221642315388,0.0975341796875,0.9999891519546509,0.00011244306369917467,2.740881245699711e-05,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,19.09375,0.0,0.566943883895874,0.5720713138580322,0.005127429962158203
14,1896,3768,real,0.012840370647609234,16,continuation,The scientist examined the data and concluded that,0.004394721705466509,0.4394721705466509,0.06640625,0.9999868273735046,0.0001251157809747383,3.1436926292371936e-05,True,279, the,279, the,1.0,279, the,16.453125,16.421875,-0.03125,0.4974929690361023,0.49196410179138184,-0.005528867244720459
14,1896,3768,real,0.012840370647609234,17,ukrainian,Вода замерзає за температури,0.0009581203339621425,0.09581203339621425,0.0390625,0.9999892115592957,2.3961263650562614e-05,5.828702342114411e-06,True,11916,ю,11916,ю,1.0,11916,ю,10.0859375,10.1015625,0.015625,0.1448928415775299,0.14614985883235931,0.0012570172548294067
14,1896,3768,real,0.012840370647609234,18,continuation,"Once upon a time, in a small village,",0.0027502253651618958,0.2750225365161896,0.03515625,0.9999905824661255,7.034949703665916e-06,1.909568254632177e-06,True,1052, there,1052, there,1.0,1052, there,17.921875,17.9375,0.015625,0.6780264973640442,0.679185152053833,0.0011586546897888184
14,1896,3768,real,0.012840370647609234,19,continuation,The book begins with a description of,0.005005780141800642,0.5005780141800642,0.1015625,0.9999821186065674,4.6675006160512567e-05,1.2153947864135262e-05,True,279, the,279, the,1.0,279, the,15.1015625,15.1328125,0.03125,0.40656569600105286,0.40938374400138855,0.0028180480003356934
14,1896,3768,real,0.012840370647609234,20,german,Die Hauptstadt von Frankreich ist,0.005435481201857328,0.5435481201857328,0.16796875,0.9999797940254211,0.0009253165917471051,0.0002292475401191041,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.5078125,0.046875,0.29806914925575256,0.309598445892334,0.011529296636581421
14,1896,3768,real,0.012840370647609234,21,capital,The capital of Brazil is,0.034129295498132706,3.4129295498132706,0.64453125,0.99949711561203,0.010097552090883255,0.00255640537943691,False,7407, located,61124, Bras,1.0,7407, located,16.078125,15.9375,-0.140625,0.15309502184391022,0.13391202688217163,-0.019182994961738586
14,1896,3768,real,0.012840370647609234,22,ukrainian,Два плюс два дорівнює,0.0012290212325751781,0.12290212325751781,0.0390625,0.9999910593032837,4.7418347094208e-05,1.197212259285152e-05,True,7665, к,7665, к,1.0,7665, к,11.140625,11.1484375,0.0078125,0.15919312834739685,0.15998423099517822,0.0007911026477813721
14,1896,3768,real,0.012840370647609234,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.0028370118234306574,0.28370118234306574,0.046875,0.9999904036521912,3.905949415639043e-05,1.0108074548043078e-05,True,607, str,607, str,1.0,607, str,17.453125,17.453125,0.0,0.2566661536693573,0.2576787769794464,0.0010126233100891113
14,1896,3768,real,0.012840370647609234,24,code,"for i in range(5):
    print(",0.003279801458120346,0.3279801458120346,0.0478515625,0.9999919533729553,1.894059641927015e-05,4.717297088063788e-06,True,20,5,20,5,1.0,20,5,20.09375,20.109375,0.015625,0.4754438102245331,0.4750641882419586,-0.0003796219825744629
14,1896,3768,real,0.012840370647609234,25,capital,The capital of Poland is,0.04311184585094452,4.311184585094452,0.84765625,0.9992554187774658,0.011060758493840694,0.0028355487156659365,False,7407, located,72176, Warsaw,0.8,7407, located,15.6171875,15.4375,-0.1796875,0.13695135712623596,0.11851489543914795,-0.018436461687088013
14,1896,3768,real,0.012840370647609234,26,capital,The capital of Ukraine is,0.02717677131295204,2.717677131295204,0.5859375,0.9996911883354187,0.005150793120265007,0.0013192325131967664,True,7407, located,7407, located,0.8,7407, located,16.109375,15.921875,-0.1875,0.33429190516471863,0.30755335092544556,-0.02673855423927307
14,1896,3768,real,0.012840370647609234,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.09346656501293182,9.346656501293182,1.54296875,0.9958791732788086,0.03214988484978676,0.00813533179461956,False,510,":
",220, ,1.0,510,":
",19.421875,19.25,-0.171875,0.25789403915405273,0.20604798197746277,-0.051846057176589966
14,1896,3768,real,0.012840370647609234,28,continuation,"After the rain stopped, the sky became",0.0013637987431138754,0.13637987431138754,0.02734375,0.9999873638153076,2.3033448087517172e-05,5.784868335467763e-06,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.640625,0.0,0.24805451929569244,0.24862532317638397,0.0005708038806915283
14,1896,3768,real,0.012840370647609234,29,math,"If y - 5 = 9, then y =",0.0427757166326046,4.27757166326046,0.90625,0.9990860223770142,0.003902997588738799,0.0009739931847434491,True,220, ,220, ,0.8,220, ,17.921875,17.9375,0.015625,0.34557193517684937,0.349706768989563,0.004134833812713623
14,1896,3768,real,0.012840370647609234,30,math,One half of 50 is,0.06397159397602081,6.397159397602081,1.087890625,0.9981393218040466,0.013121547177433968,0.003103257855400443,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,20.25,0.234375,0.46574845910072327,0.48928102850914,0.023532569408416748
14,1896,3768,real,0.012840370647609234,31,capital,The capital of Portugal is,0.04450445622205734,4.450445622205734,0.87939453125,0.9990894794464111,0.017631540074944496,0.004427544306963682,False,7407, located,80701, Lisbon,0.8,7407, located,16.171875,15.875,-0.296875,0.23057682812213898,0.18119920790195465,-0.049377620220184326
14,1896,3768,unrelated,0.012840370647609234,0,continuation,"In a democratic system, citizens usually",0.0048377420753240585,0.48377420753240585,0.1015625,0.9999812245368958,8.593050006311387e-05,2.1593979909084737e-05,True,614, have,614, have,1.0,614, have,21.640625,21.640625,0.0,0.30539563298225403,0.3058801591396332,0.0004845261573791504
14,1896,3768,unrelated,0.012840370647609234,1,math,2 to the power of 8 is,0.003806454362347722,0.3806454362347722,0.05194091796875,0.9999897480010986,1.9103035810985602e-05,4.7132525651250035e-06,True,220, ,220, ,1.0,220, ,19.21875,19.21875,0.0,0.42804810404777527,0.42897212505340576,0.0009240210056304932
14,1896,3768,unrelated,0.012840370647609234,2,factual,The nearest star to Earth is,0.018389035016298294,1.8389035016298294,0.5859375,0.9998255968093872,0.006305207964032888,0.0015362273552455008,True,1304, __,1304, __,1.0,1304, __,13.9921875,14.140625,0.1484375,0.18564634025096893,0.2040919065475464,0.018445566296577454
14,1896,3768,unrelated,0.012840370647609234,3,capital,The capital of Canada is,0.03648163750767708,3.648163750767708,0.7109375,0.9995120167732239,0.0037403306923806667,0.0009254866745322943,True,7407, located,7407, located,1.0,7407, located,15.5078125,15.46875,-0.0390625,0.11912614852190018,0.12218644469976425,0.0030602961778640747
14,1896,3768,unrelated,0.012840370647609234,4,code,"def add(a, b):
    return",0.002628357382491231,0.2628357382491231,0.0390625,0.999995231628418,2.691993131520576e-06,7.14686024139155e-07,True,264, a,264, a,1.0,264, a,23.90625,23.890625,-0.015625,0.9667164087295532,0.9663558006286621,-0.0003606081008911133
14,1896,3768,unrelated,0.012840370647609234,5,code,"items = [1, 2, 3]
length = len(",0.0019712590146809816,0.19712590146809816,0.03515625,0.9999939203262329,2.5836561690084636e-05,6.716296638842323e-06,True,16,1,16,1,1.0,16,1,18.46875,18.46875,0.0,0.39086613059043884,0.3927289843559265,0.001862853765487671
14,1896,3768,unrelated,0.012840370647609234,6,capital,The capital of France is,0.035959500819444656,3.5959500819444656,0.612060546875,0.9994997382164001,0.0018387765157967806,0.00045301140926312655,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,17.21875,-0.015625,0.30551648139953613,0.3111075162887573,0.005591034889221191
14,1896,3768,unrelated,0.012840370647609234,7,continuation,The customer opened the package and found,0.004765077959746122,0.47650779597461224,0.06640625,0.9999876022338867,0.00015485749463550746,3.914390799764078e-05,True,429, that,429, that,1.0,429, that,17.578125,17.59375,0.015625,0.25919830799102783,0.26185327768325806,0.0026549696922302246
14,1896,3768,unrelated,0.012840370647609234,8,continuation,"To solve the problem step by step, first",0.004755925852805376,0.4755925852805376,0.0652313232421875,0.9999864101409912,5.889621752430685e-05,1.4799577002122533e-05,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.46875,0.0,0.1353265345096588,0.13609574735164642,0.0007692128419876099
14,1896,3768,unrelated,0.012840370647609234,9,capital,The capital of Italy is,0.049637600779533386,4.963760077953339,0.89453125,0.9991728067398071,0.004605119116604328,0.0011422536917962134,True,7407, located,7407, located,0.8,7407, located,16.1875,16.078125,-0.109375,0.20208659768104553,0.20330870151519775,0.0012221038341522217
14,1896,3768,unrelated,0.012840370647609234,10,math,"If a rectangle has sides 4 and 6, its area is",0.02973262406885624,2.973262406885624,0.52734375,0.9995541572570801,0.0038922615349292755,0.0009875386604107916,True,220, ,220, ,1.0,220, ,18.453125,18.390625,-0.0625,0.2919444739818573,0.2775503695011139,-0.014394104480743408
14,1896,3768,unrelated,0.012840370647609234,11,factual,The chemical symbol for oxygen is,0.03557535260915756,3.5575352609157562,0.71484375,0.9993627071380615,0.0032555675134062767,0.0008200674783438444,False,30743, ____,1304, __,1.0,30743, ____,19.046875,18.921875,-0.125,0.31270965933799744,0.29461121559143066,-0.018098443746566772
14,1896,3768,unrelated,0.012840370647609234,12,factual,The largest planet in the Solar System is,0.016280068084597588,1.6280068084597588,0.50390625,0.9998605251312256,0.004377806559205055,0.0010865253279916942,False,49689, Jupiter,1304, __,0.8,49689, Jupiter,15.0,14.8515625,-0.1484375,0.09838929027318954,0.08373904973268509,-0.014650240540504456
14,1896,3768,unrelated,0.012840370647609234,13,ukrainian,Протилежне до слова гарячий —,0.0017517205560579896,0.17517205560579896,0.0859375,0.9999893307685852,0.00020653376122936606,5.159597822057549e-05,True,67879, это,67879, это,1.0,67879, это,6.53125,6.58984375,0.05859375,0.08992964774370193,0.09440339356660843,0.004473745822906494
14,1896,3768,unrelated,0.012840370647609234,14,russian,Вода замерзает при температуре,0.0010395731078460813,0.10395731078460813,0.04296875,1.0000014305114746,6.374368240358308e-05,1.5733585314592347e-05,True,220, ,220, ,1.0,220, ,9.859375,9.8359375,-0.0234375,0.26714596152305603,0.26473528146743774,-0.002410680055618286
14,1896,3768,unrelated,0.012840370647609234,15,factual,The process by which plants use light is called,0.003882687771692872,0.3882687771692872,0.095703125,0.9999933242797852,4.190256731817499e-05,1.0489549367775908e-05,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,19.09375,0.0,0.566943883895874,0.5660471320152283,-0.000896751880645752
14,1896,3768,unrelated,0.012840370647609234,16,continuation,The scientist examined the data and concluded that,0.005428300239145756,0.5428300239145756,0.1005859375,0.999987006187439,9.538943413645029e-05,2.4389426471316256e-05,True,279, the,279, the,1.0,279, the,16.453125,16.453125,0.0,0.4974929690361023,0.49737218022346497,-0.0001207888126373291
14,1896,3768,unrelated,0.012840370647609234,17,ukrainian,Вода замерзає за температури,0.0009283333201892674,0.09283333201892674,0.03125,0.9999894499778748,3.024144098162651e-05,7.372811523964629e-06,True,11916,ю,11916,ю,1.0,11916,ю,10.0859375,10.109375,0.0234375,0.1448928415775299,0.14666765928268433,0.001774817705154419
14,1896,3768,unrelated,0.012840370647609234,18,continuation,"Once upon a time, in a small village,",0.0013077277690172195,0.13077277690172195,0.025390625,0.9999887347221375,5.373457952373428e-06,1.4174625562191068e-06,True,1052, there,1052, there,1.0,1052, there,17.921875,17.921875,0.0,0.6780264973640442,0.6787665486335754,0.00074005126953125
14,1896,3768,unrelated,0.012840370647609234,19,continuation,The book begins with a description of,0.0035239188000559807,0.35239188000559807,0.0546875,0.9999914169311523,3.776764060603455e-05,9.514662451692857e-06,True,279, the,279, the,1.0,279, the,15.1015625,15.09375,-0.0078125,0.40656569600105286,0.4058789908885956,-0.0006867051124572754
14,1896,3768,unrelated,0.012840370647609234,20,german,Die Hauptstadt von Frankreich ist,0.006644734647125006,0.6644734647125006,0.220703125,0.9999740123748779,0.0004189476603642106,0.00010488675252418034,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.421875,-0.0390625,0.29806914925575256,0.29290544986724854,-0.005163699388504028
14,1896,3768,unrelated,0.012840370647609234,21,capital,The capital of Brazil is,0.037279918789863586,3.7279918789863586,0.669921875,0.9994208216667175,0.005268906708806753,0.0013071411522105336,True,7407, located,7407, located,0.8,7407, located,16.078125,16.078125,0.0,0.15309502184391022,0.16874781250953674,0.015652790665626526
14,1896,3768,unrelated,0.012840370647609234,22,ukrainian,Два плюс два дорівнює,0.0013281601713970304,0.13281601713970304,0.04296875,0.9999932050704956,9.184156078845263e-05,2.290155680384487e-05,True,7665, к,7665, к,1.0,7665, к,11.140625,11.1484375,0.0078125,0.15919312834739685,0.16032931208610535,0.001136183738708496
14,1896,3768,unrelated,0.012840370647609234,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.0029014579486101866,0.29014579486101866,0.04736328125,0.9999924898147583,0.00018485657346900553,4.6755489165661857e-05,True,607, str,607, str,1.0,607, str,17.453125,17.5,0.046875,0.2566661536693573,0.2639140188694,0.007247865200042725
14,1896,3768,unrelated,0.012840370647609234,24,code,"for i in range(5):
    print(",0.0026650838553905487,0.26650838553905487,0.037109375,0.9999936819076538,3.339116301503964e-05,8.495185284118634e-06,True,20,5,20,5,1.0,20,5,20.09375,20.078125,-0.015625,0.4754438102245331,0.4784978926181793,0.0030540823936462402
14,1896,3768,unrelated,0.012840370647609234,25,capital,The capital of Poland is,0.0420348085463047,4.20348085463047,0.740234375,0.999353289604187,0.004678449127823114,0.0011561872088350356,True,7407, located,7407, located,1.0,7407, located,15.6171875,15.578125,-0.0390625,0.13695135712623596,0.14582042396068573,0.008869066834449768
14,1896,3768,unrelated,0.012840370647609234,26,capital,The capital of Ukraine is,0.025787513703107834,2.5787513703107834,0.5303955078125,0.9997377395629883,0.002678138203918934,0.0006654235767200589,True,7407, located,7407, located,0.8,7407, located,16.109375,16.140625,0.03125,0.33429190516471863,0.35755789279937744,0.023265987634658813
14,1896,3768,unrelated,0.012840370647609234,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.09507042169570923,9.507042169570923,1.68359375,0.9954744577407837,0.02375929430127144,0.005872417241334915,True,510,":
",510,":
",1.0,510,":
",19.421875,19.625,0.203125,0.25789403915405273,0.281271755695343,0.023377716541290283
14,1896,3768,unrelated,0.012840370647609234,28,continuation,"After the rain stopped, the sky became",0.0014712217962369323,0.14712217962369323,0.02734375,0.9999939203262329,2.4478918930981308e-05,6.1323125919443555e-06,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.640625,0.0,0.24805451929569244,0.24731434881687164,-0.0007401704788208008
14,1896,3768,unrelated,0.012840370647609234,29,math,"If y - 5 = 9, then y =",0.03829662501811981,3.829662501811981,0.69921875,0.9993259906768799,0.0036586758214980364,0.0009303809492848814,True,220, ,220, ,1.0,220, ,17.921875,17.765625,-0.15625,0.34557193517684937,0.3198785185813904,-0.025693416595458984
14,1896,3768,unrelated,0.012840370647609234,30,math,One half of 50 is,0.04934661090373993,4.934661090373993,0.86328125,0.9988808035850525,0.016639310866594315,0.00407848902978003,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,20.28125,0.265625,0.46574845910072327,0.5441219806671143,0.07837352156639099
14,1896,3768,unrelated,0.012840370647609234,31,capital,The capital of Portugal is,0.056013256311416626,5.601325631141663,0.89508056640625,0.99888676404953,0.004803584888577461,0.001194670156110078,True,7407, located,7407, located,1.0,7407, located,16.171875,16.03125,-0.140625,0.23057682812213898,0.23214298486709595,0.0015661567449569702
14,1896,3768,random_0,0.012840370647609234,0,continuation,"In a democratic system, citizens usually",0.004926916677504778,0.4926916677504778,0.0703125,0.9999830722808838,7.010312401689589e-05,1.759215047059115e-05,True,614, have,614, have,1.0,614, have,21.640625,21.640625,0.0,0.30539563298225403,0.30501601099967957,-0.0003796219825744629
14,1896,3768,random_0,0.012840370647609234,1,math,2 to the power of 8 is,0.002836895175278187,0.2836895175278187,0.0390625,0.9999918341636658,2.627743742777966e-05,6.45198451820761e-06,True,220, ,220, ,1.0,220, ,19.21875,19.203125,-0.015625,0.42804810404777527,0.4267045557498932,-0.00134354829788208
14,1896,3768,random_0,0.012840370647609234,2,factual,The nearest star to Earth is,0.013272775337100029,1.327277533710003,0.421875,0.9999059438705444,0.0027114027179777622,0.0006807975296396762,True,1304, __,1304, __,0.8,1304, __,13.9921875,13.90625,-0.0859375,0.18564634025096893,0.17393171787261963,-0.011714622378349304
14,1896,3768,random_0,0.012840370647609234,3,capital,The capital of Canada is,0.018154175952076912,1.8154175952076912,0.400390625,0.9998430013656616,0.0019386416533961892,0.00048597434943076223,True,7407, located,7407, located,0.8,7407, located,15.5078125,15.59375,0.0859375,0.11912614852190018,0.12068256735801697,0.0015564188361167908
14,1896,3768,random_0,0.012840370647609234,4,code,"def add(a, b):
    return",0.003064636141061783,0.3064636141061783,0.046875,0.9999902248382568,1.7137367649411317e-06,4.1427675512295536e-07,True,264, a,264, a,1.0,264, a,23.90625,23.90625,0.0,0.9667164087295532,0.9665688276290894,-0.0001475811004638672
14,1896,3768,random_0,0.012840370647609234,5,code,"items = [1, 2, 3]
length = len(",0.0018838579999282956,0.18838579999282956,0.037109375,0.9999921321868896,7.226422894746065e-06,1.6937387954385486e-06,True,16,1,16,1,1.0,16,1,18.46875,18.46875,0.0,0.39086613059043884,0.3911537528038025,0.00028762221336364746
14,1896,3768,random_0,0.012840370647609234,6,capital,The capital of France is,0.02103961817920208,2.103961817920208,0.4072265625,0.9998013973236084,0.004423146601766348,0.0011208596406504512,True,12095, Paris,12095, Paris,0.8,12095, Paris,17.234375,17.15625,-0.078125,0.30551648139953613,0.311326801776886,0.0058103203773498535
14,1896,3768,random_0,0.012840370647609234,7,continuation,The customer opened the package and found,0.004168015904724598,0.4168015904724598,0.05078125,0.9999870657920837,3.8797283195890486e-05,1.0000653674069326e-05,True,429, that,429, that,1.0,429, that,17.578125,17.578125,0.0,0.25919830799102783,0.2598004937171936,0.0006021857261657715
14,1896,3768,random_0,0.012840370647609234,8,continuation,"To solve the problem step by step, first",0.004547062795609236,0.4547062795609236,0.0625,0.9999849796295166,8.011443424038589e-05,2.011007018154487e-05,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.46875,0.0,0.1353265345096588,0.1358393132686615,0.0005127787590026855
14,1896,3768,random_0,0.012840370647609234,9,capital,The capital of Italy is,0.027883319184184074,2.7883319184184074,0.599609375,0.9996018409729004,0.0054052891209721565,0.0013516676262952387,True,7407, located,7407, located,1.0,7407, located,16.1875,16.296875,0.109375,0.20208659768104553,0.22298385202884674,0.02089725434780121
14,1896,3768,random_0,0.012840370647609234,10,math,"If a rectangle has sides 4 and 6, its area is",0.02974681928753853,2.974681928753853,0.57421875,0.9995530843734741,0.0022983618546277285,0.0005749646225012839,True,220, ,220, ,0.8,220, ,18.453125,18.390625,-0.0625,0.2919444739818573,0.2948158383369446,0.0028713643550872803
14,1896,3768,random_0,0.012840370647609234,11,factual,The chemical symbol for oxygen is,0.024009443819522858,2.4009443819522858,0.4931640625,0.9997152090072632,0.001877574366517365,0.0004734161193482578,True,30743, ____,30743, ____,1.0,30743, ____,19.046875,18.90625,-0.140625,0.31270965933799744,0.30163994431495667,-0.011069715023040771
14,1896,3768,random_0,0.012840370647609234,12,factual,The largest planet in the Solar System is,0.014990442432463169,1.499044243246317,0.359375,0.9998830556869507,0.0036205463111400604,0.0009156902378890663,True,49689, Jupiter,49689, Jupiter,1.0,49689, Jupiter,15.0,14.9453125,-0.0546875,0.09838929027318954,0.09548319876194,-0.0029060915112495422
14,1896,3768,random_0,0.012840370647609234,13,ukrainian,Протилежне до слова гарячий —,0.0011458313092589378,0.11458313092589378,0.05859375,0.9999855756759644,3.795341035583988e-05,9.632674846216105e-06,True,67879, это,67879, это,1.0,67879, это,6.53125,6.51953125,-0.01171875,0.08992964774370193,0.08915814012289047,-0.0007715076208114624
14,1896,3768,random_0,0.012840370647609234,14,russian,Вода замерзает при температуре,0.000933841394726187,0.0933841394726187,0.037109375,1.0000020265579224,3.311180989840068e-05,7.889864264143398e-06,True,220, ,220, ,1.0,220, ,9.859375,9.8515625,-0.0078125,0.26714596152305603,0.2674607038497925,0.0003147423267364502
14,1896,3768,random_0,0.012840370647609234,15,factual,The process by which plants use light is called,0.0033229514956474304,0.33229514956474304,0.0703125,0.9999978542327881,2.3441600205842406e-05,5.860923010914121e-06,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,19.078125,-0.015625,0.566943883895874,0.5652179718017578,-0.001725912094116211
14,1896,3768,random_0,0.012840370647609234,16,continuation,The scientist examined the data and concluded that,0.005014077294617891,0.5014077294617891,0.0625,0.9999874830245972,3.3173309930134565e-05,8.610491477156756e-06,True,279, the,279, the,1.0,279, the,16.453125,16.453125,0.0,0.4974929690361023,0.49622318148612976,-0.0012697875499725342
